gene_symbol	C1_R	C2_R	C3_R	C4_R	C5_R	C6_R	C7_R	C8_R	C9_R	C10_R	C11_R	C12_R	C13_R	C14_R	C15_R	C16_R	C17_R	C18_R	C19_R	C20_R	C21_R	C22_R	C23_R	C24_R	C25_R	C26_R	C27_R	C28_R	C29_N	C30_N	C31_N	C32_N	C33_N	C34_N	C35_N	C36_N	C37_N	C38_N	C39_N	C40_N	C41_N	C42_N	C43_N	C44_N	C45_N	C46_N	C47_N	C48_N	C49_N	C50_N	C51_N	C52_N	C53_N	C54_N	C55_N	C56_N	C57_N	C58_N	C59_N	C60_N	C61_N	C62_N	C63_N	C64_N	C65_N	C66_N	C67_N	C68_N	C69_N	C70_N	C71_N	C72_N	C73_N	C74_N	C75_N	C76_N	C77_N	C78_N	C79_N	C80_N	C81_N	C82_N	C83_N	C84_N	C85_N	C86_N	C87_N	C88_N	C89_N	C90_N	C91_N	C92_N	C93_N	C94_N	C95_N	C96_N
APLNR	8.57938158632333	4.08522034694481	14.8793624386686	13.9600781842998	0.0	20.4718737321173	3.48981027955194	18.6285110556988	3.01350799238886	39.7793907975404	0.0	10.5161943018127	10.4699405389502	0.0	18.7526575827957	18.3122010607049	8.53395214112354	3.70751489618484	7.02116570646225	8.63231895293396	0.0	0.0	0.0	0.0	11.0194027383379	10.7420720479001	0.0	19.6243047075504	4.73175678207689	8.03020596001394	15.5853998098787	75.2252690257667	8.98477065512458	0.0	17.8609175624942	2.72576861459725	11.8338184114261	0.0	6.73802287473269	0.0	10.5618545361863	6.93964723195949	10.0936646476587	3.76043936218379	18.3623843871771	4.10913197399869	10.0262647415295	16.0231483011797	2.83580913672897	9.11558897740936	0.0	0.0	0.0	3.86097723404458	6.73042730706684	9.16386946998576	12.4003654733432	0.0	9.57552163091151	4.59098841026128	2.38721362281715	23.099399591127	12.1964772128312	9.75088099495886	8.8651183006116	2.75807716535688	5.20198569786382	19.2687277135548	19.8332332517685	10.7923166255546	8.87788377660376	14.2802491075837	11.8037062550148	4.91504263444327	2.18844322241711	5.76857465585148	6.81411085909448	5.99313279721274	19.5945104166936	12.6103451141998	45.6647898192683	0.0	24.0674402667305	5.23720047809597	7.87900301413269	0.0	2.85794046890493	15.7289675934253	36.8149163169092	12.3401980469127	0.0	4.82139163286817	2.57398035343588	35.1674067341376	26.7874197878698	3.11448554325138
PDGFRA	5.49214419264225	18.8292893426384	8.57260431500357	25.7374955624724	8.87978621500177	23.5893538873781	8.04248509553955	41.499544912862	30.0942062026601	19.0987673141705	7.559095811552	13.4640136663159	14.0750341215665	9.74710515200695	21.6083335525555	22.2730706900497	4.91675602705299	15.6643647247563	16.1807135701331	18.7885100761454	11.5733541100931	12.9038573246329	15.6685619562348	10.0504295195016	16.9299331836856	14.4408681260458	36.077963933244	18.8439300752218	5.45231407256578	23.1326370827159	21.5505146076424	6.79848300617287	5.7516565126825	16.4314566813278	8.82034215015896	14.6573081729453	22.726476172375	5.16944330520128	17.2535480927187	21.5811566134467	18.6610127803962	10.6618994463891	29.7230005623306	23.1097777819039	21.1586291119816	23.6743762620331	13.863690852221	12.3087810007829	14.1598139324093	8.16956093926885	1.8157363133655	1.96892687219895	19.6721672232099	14.8297707571503	20.6809184330586	10.5593539083868	17.4639754600947	11.2940283446899	22.0673858547147	1.76336977780072	26.5904984731427	4.43616706081138	18.7383607980119	14.9810082857198	22.1327352394123	20.1278418041488	3.9960999873849	17.9738502038277	21.7652004859111	19.3445510908523	17.9021814810892	14.2608800890654	19.0416632471466	7.55134786993381	16.8113455926739	17.7253859955387	10.4690285208776	33.3779069812708	28.5992872752654	24.2177712889843	19.4883984500645	13.2702985344004	10.1685677033233	17.0983940393078	14.1226190483488	4.68119153107688	6.58630177112615	17.1172930314393	1.41403778455206	9.47958493616105	9.93076914384429	5.55559862011752	17.7956940095129	32.2103825408517	21.7209678057963	17.9438146742812
ERCC5	12.8214806075669	27.4732599524073	16.6773783495482	10.9529057202516	12.9562337997597	15.2971242400109	19.5575874437259	14.6157007581234	3.37765903314829	27.8664473015753	1.83820890649735	5.89348340332471	8.80134281887459	6.32076144190116	16.5147092415805	3.42083995826662	0.0	4.15552943986174	7.86960042301526	1.61257412524074	13.1338193469262	8.06898733026308	7.62051199190792	6.28469351577145	10.8071098969771	3.01003488118821	18.1518246910164	8.24838654387072	2.65177014263919	6.75042950791576	17.4687329803078	2.47986643988285	10.070486569372	11.9873265684169	10.0096116714548	0.0	16.5797650756787	11.3138730688648	15.1044854607201	5.24807136836741	10.6543301441193	1.94455782256856	16.9700682696918	16.8593971044594	4.11625744163527	9.2113555135275	6.74270061838154	8.97968940776757	3.17848712236668	13.6228172304073	0.0	0.0	0.0	30.2927527154455	15.087458634972	3.42374253661237	18.531760575455	8.23939159299268	0.0	2.57288076125287	4.01352527230457	23.7331612290845	6.83514719963462	5.46458668053317	7.45228160592642	1.54568102610255	0.0	3.08530752594851	15.8784805943694	14.1125315754254	11.1945189659859	9.60352104902207	17.1990795129292	0.0	3.67934067409077	0.0	9.54690644351393	21.8313564578527	17.5698422638922	1.41341739241016	2.84349465841121	0.0	14.8366568049089	8.80509237801623	10.3029481693051	3.41509415145729	4.8049391931484	2.93827490575831	10.3159038375267	1.72892279982607	0.0	40.530049303586	2.88501905881358	0.0	1.66802224166346	0.0
ETS1	26.9154245654021	4.27208103423687	5.83498287827771	7.29931070819874	12.0881353258354	16.056203107565	7.29887303117367	19.4805915026444	18.9080870760378	15.5995974403279	36.015935310265	12.8300806686824	20.529079802033	17.6917661844233	9.80520828710172	19.1498132787565	8.92430077032306	21.3240449715104	7.34231848111788	15.0452782422097	29.7592825319818	27.6039353019724	7.10991956721581	5.86360410549666	8.64257814433635	21.0626653981592	5.08068278174904	16.6740709008027	2.4740952372924	12.5962693573362	24.4474294961505	27.7645138968	20.3574367144647	26.8419532392248	16.0096180921056	8.55134123488421	12.3751051117389	3.51860555645677	16.4411905199101	12.2410952675236	24.2989136840905	34.4710886633254	10.555355561043	25.5608882873072	26.8832088333964	12.891259184899	18.8727709293348	10.0536346369802	17.7931255612134	27.0088691732389	9.88711473026886	18.7622288770011	16.067942208668	24.2254853560364	12.3169926504903	9.5830309354614	12.9675664119057	16.9121320793922	10.0135123391655	0.0	11.2338286052335	30.1949768050192	19.1315282507608	10.1968927567929	23.1765367237978	28.8423344358764	0.0	14.3929229249381	16.2960430998584	7.52397622908997	25.5309011838294	23.8934994719923	33.3277621343859	11.5646848725654	13.7312643984811	21.1135157987145	33.8475158368029	20.3686036611943	8.19631052595897	15.8245807929094	18.5708162821681	36.1299609279016	8.80890532968626	47.9215931283603	30.2111107320472	33.4558845848806	11.9546582434093	19.1898244999099	9.62471374965774	17.743889470309	15.2087041504237	7.5628879243228	30.9547330964185	8.48676628504512	14.0063470649122	3.25694417699641
APC	20.6236195303387	17.1855105463276	22.3549263648485	33.5580528957639	29.7719612233798	21.5300260480137	10.4862627210331	23.5096601422869	27.1651757448944	11.9530034406114	23.6543795620656	16.8529621865706	20.4492078195235	15.2506153278668	19.319458165684	23.84413446795	12.8215084821221	20.0527678677573	33.7557780202648	16.4277748305272	18.1080196462099	7.21063042508772	14.7093033721618	21.3413507302711	11.5889747609063	16.1390133902937	29.1975893944726	20.6386477884954	8.53085539456756	4.82586975539101	25.2889398908652	19.9445849927877	17.998431248047	6.42728844142611	4.60019130789641	12.2856789566293	15.1123758997685	21.2317015106631	17.5470248432348	12.6624487235971	26.6586642244872	31.2786189948528	19.2087955682211	22.5989105077862	17.6562296692651	23.4597082843517	19.2813775453826	19.2586907877202	21.3027623655404	6.39117098560807	28.4095591666769	3.08064249521546	13.8508503436215	26.6835736912982	14.1566206524687	24.782226423574	31.0507543805981	14.1367824888132	11.509099632266	22.0721732187224	14.3463095210458	30.0774979563565	27.8526753893793	10.7432134177577	23.3083486187503	25.6913557690695	17.1941517624409	23.1596476505685	14.4731584774561	30.2670693273593	26.0095589373161	18.8802341738143	29.0838008558048	11.0766254225577	18.4124776069987	11.2668053386835	22.5227178701163	27.9128714740923	21.1960938726176	9.85188280513547	7.62303431334517	18.8755547116025	10.8477602552699	15.7368612436678	21.3075095981874	5.49325031918492	24.0452959194104	29.1453723469491	27.6555782139482	6.48901973664625	49.5273162249048	2.89748583981692	20.1093249670198	2.43858087507185	18.781340465418	5.61508695852427
MSI1	0.0	0.0	13.4997710669279	3.37752571216264	0.0	16.5100030227949	4.22165398866186	4.50701451949529	7.29093390003207	12.0303691586736	23.8074823424026	0.0	9.499183916164	3.41096106937546	9.72225160117756	11.0762148163293	36.1325876577085	22.4250658283801	0.0	20.8851833307878	4.05004970152556	5.80584093774053	9.86967281282055	0.0	23.3279686125687	6.49738920955514	11.7546282222407	5.93492321980773	0.0	0.0	11.3122765998692	16.0589409262316	36.2298518973632	87.9768905885304	9.25993201783678	3.29738611047396	7.15773676729947	8.14061848644318	13.5850752458203	0.0	2.55535354409478	8.39495189419565	0.0	4.54903635464176	4.44262736823742	4.97085285398288	14.5546320791601	19.383342508029	0.0	11.0272076367496	0.0	0.0	6.19577771573718	4.67065789671801	8.14185672291775	3.69520432349588	0.0	0.0	34.7507765595604	5.55375879532578	11.5513327146803	37.2580606997337	2.9508370111044	3.93190864715817	8.04315830283645	0.0	0.0	19.9796128136666	6.85498158993162	0.0	10.7396535782993	6.90997684972786	5.71161863834891	11.891540043721	2.64737888847739	0.0	45.336991958616	25.3748078918881	4.7407300930486	9.15290680327747	30.689497365053	0.0	11.6458371154743	3.16774359014931	19.0625975837074	3.68587022495471	3.45727555752965	6.34248984511584	0.0	3.73201135108088	0.0	0.0	3.11376652464185	6.54497218681635	0.0	0.0
HNF1A	6.3782275993788	0.0	2.76546622890529	4.15137408535504	4.91067618163412	2.53659055988645	0.0	2.76982395887837	4.48070520109369	0.0	0.0	0.0	7.78373861069922	2.09623502473552	13.941414885539	2.26899388639999	0.0	13.7815142024054	0.0	10.6959719723108	7.46697707500834	3.56802873858756	2.02183034948392	2.77903114228292	2.0480572511887	3.99302558821109	7.22390636569687	23.7078227664754	0.0	2.98497512714122	16.2214626660814	0.0	8.90614497715611	0.0	3.79384645122191	0.0	6.59827166197952	22.5129872820192	8.34882309259839	0.0	4.71124251268071	0.0	7.50400128340256	0.0	19.1117800268448	0.0	7.45389371595811	0.0	18.9742026606675	0.0	0.0	15.2439111537312	0.0	5.74078476565579	0.0	9.0836764992858	3.07296248603532	4.37205584130956	11.8646578680546	0.0	5.32422704182011	5.72431421848533	0.0	2.41638777241821	1.64766369369959	6.15136780674464	11.6020420874791	8.18576022198749	8.42557403058422	0.0	4.95010882412662	2.12329240907509	7.02024725238589	20.0971283853459	0.0	0.0	5.0658604596848	6.68327279116384	26.2211026029597	0.0	0.0	0.0	3.57852393464752	9.73381831101966	1.95251347565818	0.0	0.0	5.84674630710261	0.0	2.29353919547333	9.61080402823117	3.58439974615378	3.82718319854547	0.0	0.0	2.31542302320479
TBX3	28.7459750092339	2.56647960619827	16.358546116395	14.0323421184303	4.14972770441283	15.0046792177754	15.3469539117237	18.7249409952813	15.1455366393943	28.1146694372028	4.1212952626344	4.40442961346508	32.8879308694081	17.7140667300339	23.5621627040303	15.3391613590846	0.0	11.6459585562512	4.41094410264805	21.6925097452552	4.20660624460974	0.0	25.627973942534	7.04519424373035	10.3841665804808	21.9327835754479	16.2786784119771	26.1984467845798	0.0	5.04485880311464	50.9147508142014	50.0391201298041	24.4597168187744	10.7503150536257	27.2506570810625	13.6993923783052	18.5860559755927	6.34147339238053	18.3432763907429	2.94156605268997	10.6165276655501	26.1583879190567	14.796124883509	2.36244072871311	18.4574367298872	15.4890104055198	17.6367894606294	6.03978437140938	16.0339984836699	19.0891157409278	11.8794929759146	6.44087271268577	0.0	24.2560216821154	19.0273139045666	11.5141324634645	10.3871296670828	20.3201398715251	0.0	2.8842209542112	8.99839111471311	4.83728603202424	12.2596119184035	22.4614411625052	18.1004856596605	8.66360709588573	3.26807101489327	10.3759669906268	33.8198293399064	24.8604187680423	13.9434998138424	8.97135649817608	13.3479087674356	6.17560651010049	15.1234299864448	41.6762552489222	8.56172987942694	35.7684266826591	19.6959408235565	9.50671664609323	0.0	3.9464184976863	18.144018497554	18.0960680049034	6.59982370124997	36.3693177995111	1.79545907105321	14.8222388733337	23.12842978027	11.6288219242083	18.2734497430889	51.4924626390321	17.7877183483322	15.295435001291	24.3082703486787	25.436186636766
DTX1	7.31017286748954	13.9234589987506	3.16953822633594	4.75794595422045	0.0	2.90722072831299	23.7883033051564	0.0	0.0	4.23681795079798	2.79481500030484	0.0	4.46052401807564	9.61009318839314	4.56526972838518	7.80157369100923	3.63573206103485	9.47710782899857	17.9474247167239	4.90351922286561	0.0	0.0	11.5862354652441	6.37017031383567	11.736530498036	2.28823030060695	5.5196111551894	10.4507138985673	8.06350893613103	3.42112034175201	5.31189646586064	0.0	10.20745314455	0.0	39.1336082996795	0.0	0.0	2.86693767074418	11.4824387990658	15.9583478582223	3.59974581775831	17.7390481101422	0.0	6.40826183535128	12.5167253866913	3.50123896029339	18.7946183561528	0.0	0.0	25.8901843306407	60.4196915945055	0.0	0.0	13.159182038622	2.86737374901024	7.80819331634529	3.52196384312414	0.0	2.71964895192973	50.8535424682554	8.13622477509961	3.28035695128154	6.23529954249778	0.0	5.66522889349547	14.1003315852802	31.0269336152962	7.03635782929447	19.3133285734112	21.4567097351464	5.67338663499171	14.6012047861813	6.03450020258655	48.1611437717832	0.0	0.0	11.6121022982882	10.2130523802057	3.33915112548898	6.44688443631807	4.32325264910025	16.0573444685891	2.05069732657941	2.23121214806505	4.4756041739728	0.0	2.43514508155154	8.93471329902345	3.1368624844451	0.0	0.0	0.0	13.1591591900752	4.60997585075508	0.0	2.65373762495411
CD36	31.7051194954786	13.5872449739908	13.7466774087353	26.8265364028815	19.5281303737074	36.5660249844947	21.924219873891	19.275674553966	11.1364239995547	11.0253605636089	16.9700393167299	24.6129890164225	14.5093812659153	15.6300588794417	28.71019825281	32.7085058392245	7.88430872553628	31.5125937404444	23.3520570140191	13.823658170996	19.7957940922811	12.4152584758604	18.0903345476711	29.0096233565367	15.2708332065894	18.8562392730095	26.3331562546688	27.1956194995639	38.4696738241102	43.029678026566	11.5191743923533	9.81159218231453	27.6693629171657	6.32371473742686	19.8015155260316	27.1973231039884	28.4257326685536	9.94740924294984	19.9203001528429	12.112330805194	17.9544217873273	33.3391218576213	39.7878988464109	22.2347362702411	29.8576182395235	39.4817912297563	16.3029146274725	18.9483431259902	45.0628715554122	51.6529014166283	24.4577796562948	9.4718716363026	0.0	24.2560216821154	46.0137656515663	10.1595286442333	29.0228623050842	32.5991548741045	15.3340879265946	23.7524078582099	29.1124418417189	21.3409677883423	17.1273990036519	31.2298112419859	28.6659275152994	6.11548736180169	32.6807101489327	21.3622849807023	14.6587495590925	38.5535906028463	18.0445291708548	22.1645278190233	20.9378961057813	25.4289679827667	8.08739571467636	23.4495553830253	20.1452467751222	19.9328693587574	53.584544887617	22.3687450496311	20.6255267511251	11.6071132284891	30.2400308292567	9.67704171385208	21.3523707981617	11.2598507119229	17.9545907105321	12.5940591734208	9.52347108599352	9.12064464643789	0.0	1.78174611207723	15.2194381590008	53.9838882398505	7.69945214664031	19.5662974128969
EPHA7	24.3734523553515	12.2885356680899	35.4332778674598	15.3972772205483	31.4596779093261	32.5007469644679	31.4925422276519	14.9427841901722	21.1511400560211	12.4644047412492	23.021988692157	22.8462064512824	22.3083034297253	19.7905278783775	32.2336453300844	29.0720928051991	8.55684364364801	39.0333294421563	14.0799986109205	20.1961067348417	13.4277398902511	28.8734686120465	12.2709049054247	48.7254805751558	19.3356821386366	26.9272165471102	14.6144586400445	23.3663721992296	7.11667389407326	20.1293655301315	32.8171328936657	0.0	12.0118285797052	27.8814669191907	7.67521189246665	20.4981016926593	22.2479277873076	25.3029551265183	32.6544686903958	14.0844833799667	21.180371382116	34.7913108276081	30.3622197850977	26.3936846434821	25.7762955941458	32.9612345897148	25.1328980712429	36.9520963531551	34.1209910507282	25.8967818829781	9.48001384209926	30.8394790561805	7.7031732061271	7.74266786526752	28.6810443706323	12.2512675532213	20.7227137604421	23.5865845172795	8.00100586917632	16.111561526676	27.5265965676075	11.5806807499507	18.3437896277748	39.1081471664766	17.7777962487587	16.5928526460902	36.5115766551246	16.5603550413706	7.10229785169284	16.2318989590893	20.0288201456883	14.3185544968207	18.9365896915216	2.46411338084079	26.3317621203706	11.5680966006292	22.2052644237418	15.0230219930131	15.7176566389701	11.3797540325083	33.0685919837495	7.87325310529556	21.7187989660233	15.7537462879207	40.8173780074959	12.2203208102039	5.73121323646278	23.6567385451544	16.6111509486784	15.4666242956544	8.10138188270291	0.0	20.6470784573891	48.8239475631338	22.3827287122356	20.2984590247797
MAP3K7	10.3541395040698	8.45194612252924	7.69600896578707	25.9939089678271	23.9153395445959	33.5305893686278	18.0502432890067	26.9784762852313	31.1733578955294	51.4374438913816	28.8410831476041	50.7664296114074	17.5998440068404	17.5008214269326	29.0981461371898	36.3076697106463	2.20699551013697	34.5172868790509	10.894610797325	20.8360553223993	32.9014000244314	34.7531034961472	14.0663663998964	21.2678365044118	22.7981333532072	25.0024067964201	13.402260488621	11.4189992211743	0.0	47.7645584064092	14.51014308576	50.3522348676365	20.1377217478494	33.1903147411128	18.4762999442654	57.8034933355397	18.3623135001705	36.5466122585649	18.5871349149953	9.68718307098674	18.5737818833954	32.3043603400555	27.8438215602218	36.9550192861516	32.2915754328922	36.131022612387	25.9292774345077	3.31504238825569	23.4681157948646	17.2877075583745	19.5608089682281	5.30278021869106	0.0	35.946034622313	33.0710120522001	26.8588740989675	21.3793488028028	27.3757120424713	23.1126884363664	54.615419618625	25.9293614174485	7.96508977184011	31.5417405711657	10.0868391197333	21.780075824894	24.2513866818553	13.4530389778711	11.3900656970121	14.654692896699	31.6317767763246	17.2195566401748	16.2494889388577	30.5259817221844	11.4398688465436	19.2426751088581	37.295786743415	70.4888512281587	10.8493367076151	0.0	26.0896471769082	131.217028999604	37.3645614645337	11.203498345833	29.7970401630483	16.3009344219333	55.1579998379483	8.86922496701255	16.2708954930742	24.754172457505	17.5523821534854	31.7607351053335	32.4188051760891	18.6386522562621	43.3750439861034	1.53946428004639	4.83268865117213
LMO2	6.8767510174068	4.9117252032421	0.0	0.0	11.9126149121533	0.0	4.1958542376858	4.47947084761674	0.0	0.0	7.88732930610315	0.0	22.0293071841565	40.6813883732525	57.9770166245841	29.3560662870869	0.0	4.45760395044674	0.0	10.378773961424	20.1264933703988	0.0	6.53957092132851	0.0	19.8732039735801	16.1442044528187	7.78852818842583	2.94932659202411	0.0	0.0	14.9908586656357	0.0	32.4075966955828	10.2869692134244	3.06778062990411	13.1089393134314	3.55699688178761	4.04543440384519	10.8016423311894	5.62956513782737	12.6986851901783	4.17182395514065	4.04525768767536	27.1274152509032	8.8309543697997	4.94047453162017	0.0	19.2648852845962	0.0	7.30654478343651	0.0	0.0	0.0	9.28422830547357	20.2302486923575	14.690487435963	4.96971868117903	3.53533238502806	3.83760049923311	0.0	2.8701847932102	4.62879573665877	5.86560718193155	42.9866757532667	13.32334038585	0.0	0.0	6.61917053653154	0.0	8.65051560980447	10.6740204428899	20.603243935985	5.6767132816012	11.8188673963004	21.0495999109556	0.0	40.9635676926587	7.20563859632718	18.8470324702736	12.1292943163407	0.0	0.0	14.4683325373173	12.5935383641832	6.31536684182009	0.0	10.308441433998	22.0630516805815	4.42631576688988	0.0	0.0	0.0	6.1894747900568	0.0	0.0	18.7229767781822
CDK4	0.0	48.2025052300496	0.0	3.29436693515864	0.0	0.0	4.11771175030465	0.0	14.2228445398353	5.86708344386071	15.4808755130522	0.0	0.0	3.32697907334917	3.16095932740306	14.4046733091151	0.0	0.0	0.0	3.39516080030168	0.0	16.9886822894112	6.41777966995275	39.695933475564	3.25051510700024	0.0	0.0	2.89439910814487	0.0	0.0	22.0675092762601	0.0	7.06756580573562	15.1430811006327	6.02129417826508	0.0	17.45376153011	0.0	10.6004753812083	16.5741647855164	2.49243764244093	4.09412900143064	0.0	4.43703356560701	17.3329779897142	0.0	4.73209313179765	15.1248808964166	6.69207989462935	0.0	0.0	0.0	0.0	0.0	3.97069717074113	7.20844782803173	0.0	6.93898256632085	41.4274303892907	0.0	0.0	0.0	0.0	0.0	7.84512599613782	9.76296632964396	0.0	0.0	10.0293054511784	0.0	10.4752302894397	10.1097672659371	8.35648749644797	11.5987559138567	0.0	0.0	12.0602018898178	17.6786066887478	23.1200378590912	14.8792519055805	0.0	0.0	5.67955124476254	0.0	0.0	0.0	10.1164597279987	0.0	0.0	7.28024941593429	0.0	0.0	0.0	3.19191351913865	52.6785433328374	0.0
ACVR1B	3.75743741882561	0.0	9.77487817148386	11.0051540779429	0.0	4.48294458176067	25.2186325262947	4.89514055017239	29.6954996719232	16.3329704307124	17.2384582162915	0.0	13.7562874286804	9.26174842211791	17.5991549195305	18.0450810803818	0.0	4.87124452792229	4.61249866621369	20.7934206623748	6.59823562972618	31.5290834756033	3.57320316246227	0.0	12.668439896808	5.292688749787	6.38344485179681	14.5035338086866	3.10848978056299	15.8261387760275	2.04774075533661	5.81395752338087	19.6749107843326	22.4830842070554	8.38113354865719	12.5347032635416	25.2659302234112	11.0520699134927	16.2304642392067	27.6838070512386	1.38770517596711	6.83841863437554	6.63095227644078	9.88156227475783	19.3008345417977	13.49730695853	10.5386791153146	8.42102331807517	1.8629621358687	11.976826572076	0.0	10.1027748612866	0.0	0.0	15.4752513986565	16.0536820521649	5.43088062558369	1.93169567399864	18.8716870947349	3.0160131243509	18.8191308022998	2.52916097456452	11.2173294464302	8.54101772915202	8.7358028667011	3.6237934777167	0.0	7.23339233675802	11.1679577045107	18.9064696174918	13.1225731991434	15.0100727350855	21.7121812209994	25.83118364506	7.18840137556691	0.0	0.0	11.8114220013961	2.57449138620741	16.5685307686745	3.33323539043986	2.06337346759521	4.74327372849061	6.88107394977952	15.5281440774137	6.00492389900355	16.8975102381194	15.4995292260695	9.67410595378604	8.10679442870996	0.0	0.0	13.527646483154	23.1029466383491	27.3743263491272	8.18414549080749
TEC	18.5680809419137	15.1568770787888	17.251568485032	18.12801021193	30.6338459568937	53.8008969471103	22.658654038401	10.3672517607249	19.5661166572821	27.6728342682145	15.2119769309396	9.75422687349276	4.85566224994983	7.84605685188847	17.393904229402	14.1544680655325	19.789027979851	44.7054538127062	19.5373082462203	8.00685068140624	12.4214923848278	8.90324987474851	7.56756550660434	24.2706650331984	22.9971927371689	9.96373829157586	39.0557002222837	4.55059869707342	4.38890988868571	33.5176413035718	26.0210431962253	12.3131829930659	13.8896082336045	7.93602662147304	28.4001885212066	30.3392250561723	46.6496169213698	9.36272126170326	39.5821224656133	4.34300695124201	27.4304204261886	6.43682415708798	9.36231227120299	17.4398540146936	23.8446724503661	7.62279668427152	26.0394286081252	35.6691980247005	18.4123528217494	39.457154868965	26.3088026823916	4.75473854100252	0.0	14.3248961795123	15.6069089787939	42.4994343409513	23.0037549078694	38.1833442656901	23.6845656617682	72.3917988879561	11.0712214914274	28.5675949285799	29.4131818203632	15.0739425802962	24.6683465565902	25.5823633848735	9.65013525489575	25.5322595509635	28.9082908488556	26.6942461844984	20.5865567971122	26.4911023147135	24.0865902627146	2.2794577379093	28.4182656862362	0.0	25.2815348796974	33.3533455027015	21.8097111476727	14.0359712268622	0.0	0.0	22.3235959595629	7.28659629793651	26.7964305984374	19.7829709592482	5.30172777804795	19.4524006167821	10.2442300639657	11.446069553191	38.9702602047954	0.0	14.3248713069131	17.5642367742975	30.3679384294908	69.3316940586024
MDM2	12.8862014092475	18.4079604091069	20.9519538897548	8.64929548379479	20.4625689937331	9.60896356144737	17.6906799404334	27.2804600690312	5.09206338079539	11.202845084096	16.6273910430251	24.6801365555236	16.9543936543302	15.087585653811	12.0713257279745	23.2072277587672	3.6050530893754	20.8825294687545	3.95466245924145	10.5346419347265	6.60005839252602	5.40647886615483	10.7225707798442	13.685571580214	19.3958258475416	6.05045812025175	20.0677974471465	28.324245563077	3.99773378695172	12.4382584443552	12.2898386627073	21.1852675068422	12.651650986535	4.8191346770943	18.6831145511692	9.21171377807386	27.4947042176421	5.68549185333597	17.0783218226292	10.5491256014497	17.2519574388859	32.247165096479	6.63278407721531	20.1215945438874	20.6851782835133	25.4590956840018	12.9887453460146	26.1725506237396	3.99316452689403	14.5473069931052	13.3133020429993	5.77460900180522	1.442398338102	18.4848684784598	17.0590699513556	21.5064065388425	19.7893875880626	18.2181620184698	8.98900018994631	0.0	20.1689245583301	16.263383498763	15.8001948601815	21.9686841914601	13.7314824939557	13.2046087206938	7.32502920915202	14.7291879290083	7.979316323698	15.1968957832906	11.2510271232014	11.2606644511123	15.291371077656	29.7602072931743	13.5590158094397	21.9317097007634	23.9877442847276	21.097651619812	23.176823305803	12.0746928445256	5.7156963374076	0.884547203391603	7.45577494829673	9.58700067929616	19.9702719356176	20.5939980322942	12.0729844113237	8.1210438422168	19.6991560812139	6.08177544819403	7.28141680915337	0.0	16.6725975217582	4.57107603192854	7.54398969088053	14.0338394764393
PAX3	18.4587255887052	6.59208014542616	27.0111974509869	6.7579674836494	23.9820762541881	5.50571005184938	8.44695283291505	9.01792026672164	4.86272086145027	16.0474166631994	23.8177596928634	0.0	14.7828871218525	9.09982275361121	25.9371961559583	29.5493233606367	0.0	23.9303961699787	5.66482137076535	20.8941991664583	5.40239740026505	19.3611574548006	19.7478668195222	27.1436903195741	37.7853964175707	10.8336567329621	33.9724739684445	33.6457497017591	22.9060740575049	3.23946793422535	15.0895465977103	24.9913585318649	24.1636612050188	13.8062539540412	34.9970666160851	8.7968254533689	16.7085955403289	38.0059524847326	9.06062648598849	22.6665029313688	13.6344354867306	36.3938287923418	5.42918461082784	0.0	35.556361496707	9.94599740047946	17.7966740186579	33.6122973687687	9.15195730895134	53.9340654109098	0.0	0.0	4.13230156305372	12.4604644082527	29.8663619697792	12.3226649682735	16.6747845670037	11.8620207047833	5.15048562577843	48.1533543725958	53.92948988097	34.1679657668883	17.7126650720512	34.0912519655393	32.1865216780893	22.2527356876841	8.39413880363261	15.5464071213615	16.0018618379259	20.3174154129263	14.3257196446988	11.521599646913	24.7610318047135	21.8105679951477	8.82840574724276	11.635512661112	35.7354741082276	12.0884580163939	18.971106394371	4.06971465891465	0.0	15.2047421074251	5.82543222860168	2.11274070657487	29.6657303212887	0.0	16.1409173989567	12.6904556149846	0.0	7.46724481427147	31.2906039201034	35.009984311019	18.6906641593546	2.18259918597696	4.80280956265713	15.076987214341
