gene_symbol	N1	N2	N3	N4	N5	N6	N7	N8	N9	N10	N11	N12	N13	N14	N15	N16	N17	N18	N19	N20	N21	N22	N23	N24	N25	N26	N27	N28	N29	N30	N31	N32	C1	C2	C3	C4	C5	C6	C7	C8	C9	C10	C11	C12	C13	C14	C15	C16	C17	C18	C19	C20	C21	C22	C23	C24	C25	C26	C27	C28	C29	C30	C31	C32	C33	C34	C35	C36	C37	C38	C39	C40	C41	C42	C43	C44	C45	C46	C47	C48	C49	C50	C51	C52	C53	C54	C55	C56	C57	C58	C59	C60	C61	C62	C63	C64	C65	C66	C67	C68	C69	C70	C71	C72	C73	C74	C75	C76	C77	C78	C79	C80	C81	C82	C83	C84	C85	C86	C87	C88	C89	C90	C91	C92	C93	C94	C95	C96
MYH11	16.8332108942794	22.0928386190711	6.78459808397964	13.8902439878149	8.82606130895424	5.00309260861663	2.46825316510167	12.5185458252031	14.0459474038439	13.8476509197205	9.25305319035258	3.9081390142518	5.91245345141351	25.1378842618873	9.49128327215517	16.1907285649711	17.7032647812657	10.4818765226566	8.22445626144296	11.1930687794767	10.3893405920271	12.4603413123696	18.4375077550639	14.1368822060681	16.0709672567259	19.8399997504018	8.90522167512731	7.90140219287546	10.4821889035971	19.6821503170368	7.8408508114837	27.7126918586441	18.5439232255528	15.1371574567917	12.9218426977286	10.9919723474322	7.64849756559579	8.69176325420978	8.08184798027702	13.8050181428565	16.0512568079821	14.9699500992479	3.03843712442534	10.5533309770623	16.3665389200496	15.0187103153779	13.6488582666925	5.65442104495095	35.5739071843973	11.1618226172608	17.8858987372725	13.3273891522901	7.75333224565639	10.0031247431116	15.7452496704126	19.9106794757553	10.8456565022368	5.59731100668262	8.25103387386082	5.11276298689217	4.38319976492247	5.57900561524046	5.77493087063519	13.3219267085213	18.0329985839425	25.7585301219858	7.09080972309415	3.15622423683927	9.59183732585884	19.4802917439358	10.4027959877541	2.16867827439506	11.2514079907574	5.62489342269537	12.466842104933	5.22514924819145	11.9068248528561	8.56448905701406	16.7178538348076	17.0692540988244	11.8211128155425	6.33307817314098	15.3268348443976	10.6842430383595	9.48885602707534	10.729694245109	7.79330192485467	10.6110352762551	30.631768301415	9.53341660310584	1.47835945134945	7.44240150814054	14.3738626834987	8.02418273387331	14.1225549289273	9.78531505832004	13.3446365993408	9.58090494155011	48.1879004736136	17.8493288379327	15.091491902498	14.1628678992936	15.4198297303195	17.1968137075502	12.5743366776364	7.39859927446058	6.58851433926875	7.34750798275513	7.89020085226912	9.71540256315398	9.98311231415165	6.42478372350745	22.3255113103558	10.9106576704821	5.5736380470255	13.3413796703024	7.29860932205637	17.6403862758039	15.2226363839683	13.356126004305	11.9360522935165	7.85893475145524	3.74226524486915	17.8649272522508	9.53748943549302	8.14421450791193	6.20354223202139	7.93392085790287
BTG1	4.93901070756496	0.0	57.655416986926	0.0	0.0	19.0134599554255	5.47178606481335	2.77519362950973	4.67069709611547	8.77096684110144	33.2306992313802	10.3965837377896	0.0	2.69648304604864	5.26022535695154	2.24329204236367	2.18032013943757	13.9421482449279	10.5187591927317	6.47309518530777	14.394858750164	16.1133610751808	33.8263288208216	2.35046781714201	1.72389570617391	17.5930468875834	7.8966726031166	16.7201507578833	1.9364671873479	21.8163431030965	9.48115315939307	5.75956117751306	26.427464663928	0.0	17.18759480709	25.8011234872251	0.0	15.7651141348691	10.7498235063578	31.5602438231654	9.28264761067124	11.4875898332205	5.05185554443236	16.1967590853629	16.1255202861952	13.0282691030534	22.6932654802929	11.751649424	3.28594078116191	34.261287223582	0.0	28.8064075812988	10.312858325269	0.0	18.8487571023582	23.0292024448266	16.9717871594178	12.4084874273952	2.49428658197527	9.44525790544185	3.64386214491211	9.27593012315578	0.0	6.8152901335058	18.4508022023654	13.1776626635914	0.0	2.09907768466513	18.2261282331729	10.3644462806384	34.5924042106178	36.0575154789973	9.76025024876744	42.7530306601806	15.5459902978772	5.79172737364772	16.96874977485	0.0	10.8095279450705	4.93568424802717	2.18381840813615	28.0791690132313	0.0	59.213832880841	0.0	35.6794385682538	5.18301138727149	11.7616206835623	3.18311812521335	11.321949304751	4.91598679526812	0.0	5.51508314097064	17.7885363971225	3.75693710931709	15.018044152928	6.82690815980349	14.8677064500882	0.0	6.35939468420166	2.18190081508948	8.31101762388199	10.2551080213056	13.1964329206793	14.5438002410368	0.0	0.0	11.1057540500478	7.87118244477601	2.30761540955719	0.0	3.88442274716761	78.146309730543	38.6999424165365	1.85340114785823	0.0	18.2025421921063	23.4638215803668	0.0	22.2065543711874	25.5156039294079	0.0	0.0	3.71288873581814	9.91093794926175	20.832266231214	20.6286310603744	0.0
KRAS	8.7552115309122	48.8360049507568	13.3309227515768	3.61226462060871	21.0106859893983	15.7989822349417	10.9120992434692	22.1376990593923	13.4543197370163	5.8304948023427	13.9085731924031	0.0	0.0	8.96242721550266	19.8148121977963	2.9824540053775	1.44936646902629	15.0605559872542	11.1877419055644	9.68171857933975	28.7069204491766	12.241539250918	11.2430156187529	12.4997762633879	11.4595860829474	7.3093544227891	5.24930824644316	17.4659727191458	15.4471844328458	11.601920506429	3.15129535988044	14.038437392136	36.5992517685527	184.032966557849	415.124431028212	41.4489289327437	82.8439545481759	101.305215754085	41.0891466686111	87.7330928240291	30.8531713929048	96.7273313209707	47.0150500379958	46.6560710218466	22.778788054236	56.2934700726427	54.8557608831163	28.1228461647145	386.625898337647	62.6317163111455	89.8559210173784	64.8121410949947	42.84666385139	95.817843249399	47.3344209675398	47.8395254156345	45.1279402201118	43.9921833087381	64.6649432603958	51.4855808489073	806.610953371314	193.206623430705	52.6573927183724	160.831327024831	15.3314492416944	127.017725452144	28.7359709016956	61.3958662804765	22.7171390827397	294.53720912433	36.7924470092224	95.8768447740635	20.5457144034243	72.8263801339118	39.6143853016436	65.4508024402441	56.3998297775416	48.3810616724957	20.5303629711517	32.8099306216432	45.0024501706217	150.880349902445	225.058800267816	453.979206162907	1646.53938276394	211.48447280086	49.9583525705738	84.4401250915532	29.6236613690767	42.1470494085816	339.861516028495	385.431773092206	28.1071355804001	128.10328491409	19.9793730250618	74.8742669662207	21.5563692120665	57.8878923867796	66.5743034052826	14.0913456574066	30.4587616660273	25.7821379370275	15.9065123869224	14.6205344191037	13.2934755900766	108.191517776582	42.5712447391147	94.4965524560846	66.2766066056708	65.9613946197749	38.1167164835501	45.1879334782461	1101.29147816483	45.0200850256463	36.961418125324	29.4909900381197	26.8891748989573	232.403657939112	117.041703344471	18.7877369693037	342.998857971164	241.630102225487	134.010303169325	831.763348161303	35.5767654273992	67.8563570806535	76.1826099143745	35.0757098239962
RRAS2	34.7146799515209	2.51884545888288	3.52383427208274	15.2775883345988	3.17363843230703	16.704918661967	34.6134442553484	58.5177666274553	0.0	0.0	10.3807841213193	18.2685409293479	0.0	3.79053828714743	12.3241306509522	63.0694443882609	15.3247523267159	14.6992153737793	0.0	13.6491763811833	4.04706888927286	6.4717433833046	44.5788988098034	36.3454615199769	9.69335622098833	21.6397533719341	69.3788893996669	3.35772668812897	13.6107902221064	39.8683719227222	23.3239662648319	10.7952157372906	6.19166490388582	26.5344112195998	20.1343240644885	15.1123001022047	14.3011177765748	29.5487456359319	7.55569697362592	0.0	6.52446734755259	5.38283242112677	3.55078291524394	0.0	14.1676215372848	9.15714135914003	26.1005711969059	16.5196948462484	27.714954911833	12.0405653188001	22.8020133890147	0.0	18.1214213404489	5.19549623446807	2.94403793721551	8.09323404772576	0.0	14.5358620457033	0.0	21.2440344618661	10.244602867885	47.8114695429848	10.123062465565	19.1609720869025	32.421153305199	13.8932177604415	8.28647261370277	5.90149034541821	48.0395452019013	14.5696560226524	14.5883171188826	5.06872806646548	25.1539145565542	30.0496974840018	25.4957842620558	28.4957012310748	11.9267754716365	26.6897225348516	26.0491243119634	31.2221694264864	21.489076707689	13.1572822077638	20.4700212008955	0.0	0.0	0.0	29.1437443079245	16.5337117862761	4.47461783370565	92.3107741576932	24.1869967172923	4.96991447366251	25.8424689316261	4.16765883152972	10.5625095445266	17.5928145376756	21.5928402743394	44.7858055782103	67.5760991785054	11.9194909922251	15.33586237539	23.3661624942503	14.4159554982384	21.6424557282962	35.7782540247573	5.32071513685171	7.1072117857473	0.0	14.7530532240343	9.73168131884501	0.0	16.3813970588632	38.4485275416216	3.40011440214791	20.8431142118827	0.0	42.6465584518216	19.7903370896786	9.2814782560961	17.0271882027871	3.98535062822492	0.0	10.4958997945148	0.0	27.8642877530938	5.85692558854982	3.22204122557059	6.74309120224365
MEN1	11.2924908028829	0.0	0.0	0.0	23.22825284051	0.0	9.38296616530993	3.17258357928408	3.55967399977147	0.0	35.1751134115594	8.91398094616651	4.08653753947097	0.0	2.00448531030325	17.9516196456507	57.3281443728426	7.96928727989637	0.0	3.70000047450352	0.0	2.63152730835501	4.83375530193912	8.06111925417378	1.97074652797178	7.54209693761743	2.2568563833919	2.73062417666258	4.42751376702152	7.48209110379867	24.3872854993668	19.7528803266475	10.0705694362307	10.7893690463116	0.0	2.45797325732043	2.90754590688369	3.00376291453347	0.0	13.1198067501088	7.95889746270575	8.7550260716678	2.88762444803046	0.0	4.60864787265611	2.48230562985638	2.35843597484995	5.37376413604294	0.0	3.26394033959937	6.18113928656521	5.06635394034654	0.0	0.0	11.9709879854041	13.1634183545912	7.27576438458085	2.36421722297755	0.0	6.47865499854188	0.0	0.0	0.0	0.0	2.6366048601708	7.53230977026291	6.73885773318786	0.0	2.60449912988169	8.8864264448102	3.95458148936266	0.0	5.5789277799714	0.0	0.0	19.8631968947381	12.9323773602013	7.23501428111498	8.82670221475209	8.46366392131083	7.48958164373025	2.67499384499577	0.0	27.0771497695339	9.01787712747427	3.39904213397519	8.88777812310969	5.37832376806512	0.0	0.0	5.61992461239554	4.04171330135578	2.10160257232466	0.0	8.58981287264492	2.86142197826631	1.95111941872858	4.85619050593689	4.57960964168981	14.5400385290225	22.4490153104096	3.16703403566676	9.76964482952922	7.54303878909294	6.23489222532906	10.8174925621461	0.0	2.53920537724597	2.99942844928111	10.5522046142163	20.7002204251345	26.6438832050187	0.0	2.76509539110145	6.35638895786896	11.5265281365537	11.560572015555	0.0	0.0	6.92356110035608	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
VHL	28.4523593336344	18.5801472408505	31.7697121188034	3.130400695429	18.2079312953461	24.6446122600498	28.3693859515115	9.59230231021141	26.9066742280376	17.6845425662797	8.50815275834689	2.99460108374262	8.23709394379005	6.21349570639454	6.06055871888031	23.2614422413243	12.5602586717659	20.0792747391645	24.2383371096698	0.0	9.95100560740032	7.95641938139715	17.050661652532	8.12426118044669	7.94473273939537	2.53372447164519	13.6472046577954	33.0241545334232	24.5420671733334	2.51356585384359	13.6546159018793	15.4836909319993	2.5373627952905	0.0	13.2017699491439	2.47722631155532	23.4425633432294	48.4366573372289	3.09634721693927	23.1395025057401	50.8011784086023	4.41180164969161	0.0	24.881420555535	23.2237347107736	12.5087463854381	26.1460030005558	18.9554969916293	18.9294523519581	3.28950645191999	0.0	7.65905726229934	11.8819402589262	51.0991174866886	0.0	19.8997891052436	7.33275470613109	2.38273589574239	20.1165130506422	6.52940164343908	4.19826889423295	3.56241512918729	16.5938450954645	70.6700130007915	29.2298282931729	7.59130958569578	0.0	4.83689678678591	2.62489990635596	47.7655088974307	3.985557323483	12.4630795254014	16.867880859548	3.07861397496612	5.97042779538698	6.67292776446381	6.51683767759489	3.64584270562713	14.2333453990363	22.74655717059	0.0	5.39189359879044	12.5830138630475	0.0	4.54425662037215	13.7026659395762	17.9147903682524	5.42045163047817	7.33484708273705	23.4802125481771	0.0	0.0	14.8264494789066	20.4950286426852	8.65709600219567	11.5353408210005	11.7984140307451	12.2355713791883	9.23096251536432	4.88464305674734	0.0	12.7673643631057	9.84616946265869	5.06808176255853	10.4728825020758	6.54133492791916	0.0	25.5909471440456	3.0229226668995	2.65871473961325	24.3394236678474	17.9017213527193	0.0	8.36026230521012	17.0831410808523	6.97008855463663	13.98134975876	0.0	2.53571836524249	4.65186176629669	0.0	0.0	2.86750075088692	0.0	47.9592475157867	12.0009281137328	0.0	30.3967283568503
NOTCH2	7.60896865016911	5.17589464979921	3.62050694522188	6.27868513679714	5.21712616365446	22.655424620477	7.90289501267674	8.81806050071664	7.6453341065075	5.06715937237639	1.77759499578054	2.25236628763527	21.1678461704458	5.45233878473224	4.55840285931494	4.53597816088031	15.1153638993049	7.55123641479113	3.6461359525008	13.5561728882265	9.9794302842127	7.97914659695934	10.3817580696432	14.2580687022467	13.9429965018751	15.8810122575595	7.41335150264615	8.96959017516195	16.2216579441927	7.56223728320142	3.42340495088178	4.9911169880353	19.0845800819309	6.36121611510104	9.92961023489821	6.2107560405752	9.55074499929577	12.1437537111251	6.21038363483225	17.4041997244733	8.71449698774959	11.0610094918774	11.6742236670672	4.67859251370814	12.2272880330057	12.5444771534994	10.7266451253173	10.1837371406979	21.8310521715352	7.42253131025055	26.5512375614645	6.40077922837165	20.1080484764507	9.60845253978602	7.25953082399798	3.32610535191586	7.96650881734694	8.36339732222552	4.32299466873648	12.0047631659881	3.1576958196983	16.9698074176419	11.0941631972057	5.90598993835465	13.324237367633	10.467866583251	3.97310817951697	7.88240895368596	4.60669621151772	17.2147630275981	15.9877676780137	8.33245323185208	14.0967194440363	9.2622237632937	12.7233994624319	16.7299718350905	8.98624757476731	11.8828349883654	7.58306378558957	26.3758337174834	11.9855294280389	17.5737098614707	2.10315946223197	2.28059941921449	19.3682577605138	16.3183959245605	6.73723623733464	16.9872967144761	10.1142233502524	7.84909430020393	0.710015469656971	13.2762729593095	15.3998292752097	18.8407742677926	11.9375089273314	12.2913092855998	17.2551688179751	6.7487870081614	32.4006564556783	7.96021826871564	8.82368791896102	16.0047923297323	11.3554388807684	12.7063963732796	10.5027979007963	12.5733716809577	0.973625418399802	7.05761285108608	4.54733629932668	13.9981236109142	13.0762223168771	14.5866962742068	0.0	15.370928985573	13.9196999800226	13.979996705872	12.2686260930609	7.45553016818678	13.9862885265928	7.58086815872123	13.9219273522632	13.0389423007592	28.7569165995872	4.29001712060491	14.8869318370463	11.4334479019278	12.5796511953112	11.7777373441712
VTCN1	36.9601818790094	31.6066425717702	8.03951089626805	104.565931653854	14.4811014294763	19.0558586520555	8.77438042900693	26.7012683402185	22.469339647715	3.51621019546634	25.6570321782789	0.0	0.0	0.0	5.62341898087055	0.0	13.9851654533597	8.38394296096135	16.8675444735776	31.1401427447809	36.933013213503	22.1476014891484	30.5115832686325	3.76913471569451	11.057535193615	14.1058225292913	25.325701232592	19.1513548961172	6.21051319946263	20.9903923533063	30.4073455141685	12.3144631453137	0.0	10.0895630372512	9.1871583739252	17.2391054684218	12.2353220224263	33.7072410574406	8.61903589360102	0.0	7.44267781668288	6.14037672618128	4.05049666545667	8.65753425838032	32.3229581554308	6.96390466096477	29.7737933078678	11.30674059546	5.26922912182355	54.9403000275081	26.011018246537	35.5331001498372	16.5373684541975	0.0	20.150174424589	9.23222238744535	20.4115596808261	16.5815433246823	0.0	33.3214470170573	17.5295409825604	4.95819456203041	15.3969539449822	60.1082922676592	29.5871139379854	5.28281917484908	12.6035414316113	13.4640542865735	29.2268339754944	8.31004662144348	36.0563245870235	11.564134795841	31.3024477750361	25.7090201715209	16.6193672295774	0.0	0.0	10.1486193054556	12.3812942199661	35.6161714666856	28.0152085975365	0.0	17.5131276527978	0.0	0.0	28.6072009927823	20.7782765723619	7.54422290029881	25.5217300624143	10.893308607584	67.0065078248984	5.66934743229489	11.7917469733604	14.2625628793579	21.0857629832138	12.0412266796023	30.105379442067	3.40591094948927	6.42385944453748	20.3954422181135	34.9882608405826	35.5394159641653	13.7039682676515	31.742064121396	23.3219710505426	9.10427619799255	0.0	0.0	37.8659262506866	7.40083594185041	62.9121664478897	0.0	288.21969973364	3.87862406032928	5.94410913227873	6.46734568454666	25.9457885843656	3.76258308394782	3.52923074752779	9.71174114044	18.1848902798291	7.61936906167156	0.0	23.8154766087363	6.35714473811913	3.34059531834531	110.26470120808	0.0
MYCN	9.21366563202164	6.6852985161588	0.0	5.06855423898632	4.21159627469492	4.4336728777688	15.3113275702944	10.3541813048733	2.90437659550916	0.0	25.2557855034634	9.69735154942942	0.0	65.393340957633	6.54192515568608	12.5545037359338	36.6062511957993	3.25111393067256	3.92452399089312	18.1132229224542	10.741374999738	17.1767332071874	43.383046720286	8.7695394192216	32.1590690152505	12.3073572625379	3.68278716521214	0.0	14.4498258683885	0.0	75.1696576101842	3.58146425258114	0.0	17.6063262761872	0.0	12.0329221182735	4.7445964337541	24.5080271620083	25.0670845983189	0.0	4.32916713126424	7.14332065724471	4.71208816538714	5.03581018449601	11.280737240948	36.4561211911344	3.84854694435545	17.5380495938803	12.259766757694	31.9570115648092	10.0865170679308	4.13369308814593	0.0	13.7894300519741	7.81380706933525	5.3700878491155	15.8303333727544	3.85798091036229	0.0	0.0	27.190325674717	11.5360914214189	4.47795730125493	0.0	8.60493792181801	6.14569317535287	3.66553803934354	19.579022062576	34.0006250744894	0.0	19.3595153772105	0.0	9.10381527815472	14.9541130013823	0.0	0.0	15.8275002703923	5.90312656372295	11.5228831987202	9.20746016138504	0.0	4.36511293845198	0.0	0.0	0.0	5.5466306306144	0.0	0.0	41.5664825743656	33.7935384628816	4.58535739896838	0.0	0.0	0.0	14.017042835223	28.0159824436251	9.55163687769586	0.0	14.946212558505	19.7722916968453	16.2812399022972	20.6721391474882	6.37692727842907	8.20592946412724	6.78282151902311	3.5304437677842	3.14388961006731	41.4353037347671	9.78906471610114	25.8289743228069	5.62984473002312	10.8695165342534	29.1562019548083	9.02428518879074	3.45749776007066	0.0	11.3188751986272	48.148627573486	12.3170424359338	11.2980170761383	31.7327034264273	0.0	46.4288265314626	0.0	14.7909893330412	0.0	4.2758294972695	40.268071731769
IL6ST	5.16012870738707	20.5926188258176	1.30949200834069	31.225174220462	7.07613442106512	14.8985150597776	10.0043234454492	1.44971910004738	13.0128074068271	14.8909155619668	5.7864045798938	6.78877225882892	4.66838097088725	15.4946207232804	17.4031261217611	14.062341248773	10.2506958255994	13.6559380880489	4.3958723307378	20.288681034966	24.0628994828397	16.8347513256409	19.8791568132051	12.278487714601	2.70161098507367	14.9343043034369	7.21892869427184	3.7432943136384	20.2316223146507	12.5361797637402	19.8112429770529	20.0580499036077	6.90265354491533	6.57363480709415	7.48211590558318	11.23176329163	9.30026683646117	38.4321314445819	21.0582934109424	28.4768427076591	23.0332936542662	26.0040857244898	11.8755575395002	11.2812553594994	14.741523038214	17.0144259110582	11.8546180199464	17.1888740477258	10.2991540368661	31.3207602583639	14.1224265016982	12.7329491572226	14.8150225306558	34.7525691946974	5.47016949914182	4.51128989993495	22.1645111041256	20.5263517269147	28.6655053288824	18.749426508551	1.90349836971625	6.46080711978737	33.8564800088639	0.0	8.43361705273317	8.60476412089333	8.21156261590347	14.2548428818057	20.2322380750237	48.7280671777841	18.0705477871652	11.3015398279199	21.2441951443523	12.5626136557028	18.9489761207229	19.6658190234567	19.2058051422834	18.183306985243	17.7468770401296	12.8916333081812	21.6750792626738	4.88937747130954	9.50858039263508	0.0	39.1470199839571	15.5319983866322	20.3064495860545	13.5170033314276	29.9306281571396	28.3891908352619	21.8283145916883	0.0	15.3653112735093	12.3899491564977	26.4946547391778	13.0753311662922	22.2892085985836	27.7380877208998	4.18532555717067	17.7176075747538	13.6775030862389	14.4718322378832	18.7498956278477	20.6808497837852	13.2955565160877	24.7153860411496	12.3251841062777	12.7632507909654	35.6354824673738	20.4928764922342	31.5300387161433	22.3207994147942	2.04112240331498	13.8986811597917	21.3001508585326	12.6409742060629	15.8478870355295	3.67714345515822	24.1436301041863	24.2553138878811	16.2909570503516	4.96423378167883	13.0012706236403	0.0	24.8511542689883	16.3236903174202	7.18405618934261	20.0464002766658
CDC73	7.46573180571759	47.1281068228989	34.1025777508456	12.3209810630067	65.5221136427873	8.622135147948	17.3692401821962	50.3392745801204	14.1203062434881	13.9209599835083	4.46497852153904	9.42918861420603	6.48409506449691	4.89115422478329	4.77076492575537	4.06911045352513	13.8420997193217	14.225445819972	24.803988885641	8.80616704862218	7.83325609566098	12.5263059991877	5.75227718947127	25.5811004134693	18.7618604434264	7.97801285429088	21.4856775871793	8.6653439866288	24.5879230537021	19.7863470520236	4.29946911768441	12.1884883962094	35.9526102799065	31.3856670825256	12.9902505595439	13.6502020093569	25.3736620192283	33.3624220275649	24.3738991497854	10.4085761324667	23.151984609687	48.6204941894825	9.16356756826408	22.0344923207264	21.9375772054908	21.6626619484439	16.8395501388109	25.5795992395049	2.98018620174886	36.2521804086593	63.7493509603562	24.1162991375689	35.0747017312612	20.1121619928456	13.2960278364044	5.2215876619576	3.84814344505858	18.7564766979871	24.8841438262308	17.132766021306	3.30480322335639	33.6512442584441	65.3119108624737	6.18113197085896	16.7339674682888	68.7210675956965	16.0387835959169	26.6526388525978	2.06627490760046	0.0	26.6675636271652	19.6214327505665	26.5561965849311	41.1983205345756	28.1988927152078	44.6488938171396	17.9547888593003	17.2196584291559	22.4084768931763	13.4292664461457	13.8643090193666	16.9776141492557	29.7153797113336	28.6421469659793	7.15431731749921	43.1459877454668	25.8540461520903	10.6672097903609	31.756242372504	16.4295192601678	4.458557530686	76.9556711998056	15.0057250932015	16.1333250507535	10.2220699151486	6.81031262316073	13.9312551321551	5.7789755852601	10.8996763108828	15.3804194305505	0.0	30.1507320974015	20.1519004222853	21.9422751422132	21.4345777935796	0.0	10.6993283553374	60.434226635574	28.5550968512278	14.650253435339	16.4224842909419	15.8534092052283	95.6810450361127	15.3557857276377	21.8522644305213	18.289102566445	18.3431198722147	12.768317259092	25.9489460287679	18.309317658266	17.9988621141301	17.2375412179969	11.2862300667849	0.0	19.7752100471929	3.77876757422693	4.15758907021497	26.1030200911965
DDB2	13.0550448435207	56.8352762558144	17.3932199694735	10.7726184438165	35.8050186048803	2.35581311577587	21.6949557350247	41.2623745486223	18.5187369446963	10.8674374736335	7.31975649804277	2.57632312963195	3.54327923067056	0.0	8.69005986067754	31.1303153013815	0.0	20.7295857405187	4.17055806587866	30.4772144455889	17.1221509593537	11.4084796316882	6.28674443905457	9.31931450635679	11.9613086184148	8.71928217197566	45.0071637102891	7.1028570068058	17.2751696031203	23.7872539033436	28.1937006957488	17.1269613777711	15.2806547265493	28.0651384341265	42.5916812301484	12.7872833782919	15.1261261024646	13.0222353840199	5.32771526443338	2.84391971926495	13.8017066067587	34.1601558405874	17.5262352142866	10.7030247907361	11.9879429450467	15.0661809129245	16.3592716344094	9.31876762166156	16.2854365445782	8.49011068936425	0.0	15.3749409653849	12.7778778616643	32.9712959931722	4.15183295781301	11.4134928187858	14.7199148484454	8.19968660711675	4.9447690704137	28.0869605103215	3.61186580588185	0.0	2.37934345474072	16.8886146150894	18.2887878068781	32.6548777665268	1.94766795555889	20.806459222717	13.5495650056904	0.0	8.57216306097298	35.7408985368701	17.7366687694061	7.94580396765302	15.4094827253208	14.352177185872	14.0164575942961	15.6830052264724	15.3065867281345	22.0155505472039	4.3292850941772	18.5550726826254	3.60848392927773	0.0	0.0	29.4717845637302	7.70624993071753	9.32667458411456	28.3965077431224	13.4670390668396	7.30923011156774	7.00882772209787	27.3332791160624	14.6936144019523	13.0338175516006	14.8861724154201	10.150442783649	10.5265391506065	3.97080305056462	23.113029730329	28.1156432987087	10.9840526979302	8.47088257018196	21.8009275736768	16.2181043835494	16.8829757308496	0.0	61.646119846849	10.4027553160282	13.7241150067273	8.97418173627945	1.92515703642552	0.0	2.39750766400179	5.51137992957149	19.9884167726391	24.0569436527082	4.65155768638352	34.9045749569667	16.0084081040702	25.2915543135278	0.0	0.0	3.68028628214442	3.92956445217207	0.0	0.0	4.75472614281138
PUM1	41.0368308479933	23.6454192193636	20.2153446845671	43.8218273457986	11.5858653598087	20.9087754018204	0.0	40.6911036932192	18.2623480477627	12.8603754860916	28.8736626458565	5.71647229986754	7.86200199030074	9.88425366675736	11.569158986245	26.3137038480791	39.9610102583824	24.2755732524679	4.62691953978428	16.6094871021286	8.44254878396567	28.6888542775535	21.6989692016666	29.2940497409642	18.9573850425197	14.5100786575096	18.8149763858127	5.25338933126839	31.2326624380769	44.7833080173396	17.3771021883756	16.8898413868892	17.7600066488669	16.1446723452889	33.6016050721904	18.9153682837926	16.7812957688647	21.1892086824045	27.5832580500698	18.9306862690174	18.7146083115911	11.2290713488299	9.25906464758899	17.8112978251816	14.7774647842455	20.6945032709277	16.6369295637127	20.6769393037049	7.22698529758038	25.1176994688517	3.96392046681104	21.1186078235349	11.340873201372	13.547839070849	10.7476727050953	29.5456215326355	21.7741800371054	33.3554235361394	21.9433929658504	13.8490505582283	18.6997655882531	18.1343663365245	1.75980137409233	4.99643834889551	16.9083586109126	43.4737480079787	18.7268523967429	30.7775957751534	16.7024668561814	20.8956065816496	26.6284710074393	0.0	16.6960571390334	17.6305401130933	17.0956585649968	23.3532314898464	24.8803236390641	16.2391704020012	19.2457036479455	39.8030395316663	19.2120608121303	8.57727221405532	21.3511503418493	23.1525102797042	14.4577504467814	21.7978143797895	26.598453544285	17.2454030502979	14.001681359117	11.6205163412424	12.614061269417	7.77576559925539	18.8683980228465	13.0411653332779	17.9029032980009	11.0100568370809	16.2661062792599	17.1283215352884	0.0	21.7569866163021	12.7967939059893	14.2169741138933	27.5668951160243	25.7989167384493	21.3247564929746	15.2617975413864	29.6525628106756	1.62837426850724	40.3937527727834	3.38352671741145	37.6122265198373	25.6297979357747	105.987924293808	53.1970776194687	13.5876894301523	7.391880149193	22.2411367367678	20.6422093250749	9.68099816290586	7.40005045363538	0.0	43.5429507432409	14.5969257374857	10.8879999538808	21.7977765318154	10.6908132004862	11.7625673558778	3.51667330030922
ELP2	17.3284842605857	5.50081438260374	5.4968376136166	2.38315470362168	4.95056627518801	6.25393033680218	4.79943071171015	1.21709341142394	21.8494771276178	5.76991412812248	3.77836906692579	14.8185134401427	9.4062730715181	1.18257397050236	13.8415976956863	2.95146537051859	14.3430709570338	18.3434733233321	30.4466188111699	18.4525321821147	10.1008520958867	19.1810475311016	10.1990140554919	14.4315496008043	20.4129312847615	18.3246334280613	24.2422426552851	19.9033587665411	24.6285453644935	18.1788404321122	11.4346921709576	15.9975090096771	16.4192682292646	2.75940615411632	15.0756388134468	13.2012795724752	21.1929308359175	25.3512379266715	17.6792250067291	26.4239403839944	26.4615842757759	38.6247893073244	16.6166246020112	24.8614691092547	15.0280728561648	23.8070782986316	20.8095537072548	28.861405430334	10.0876125643584	37.5642139915222	7.1137831796411	24.2949706707529	13.568471533481	47.0059095076734	13.7772357208238	16.4120520043532	16.7471425245376	16.3256590095526	16.4084754276852	26.5108966378112	12.7844646558752	27.1204462220203	27.3710487300775	17.9335480527849	16.1836273744636	10.1136298785578	16.3730456802553	24.8555225150743	20.9823608072851	7.95453459801978	14.4123557586214	47.4403271056342	26.3962387690961	24.6091628304281	22.726248917569	20.3202346741497	14.8836847501124	20.816681404238	23.0259855173558	7.57610586282378	22.0279955476271	16.4192610998946	52.6865388015188	22.5063924975716	15.5678151675688	13.0396936220263	12.5018842614734	16.506225312038	29.3158622131819	16.8822662220716	40.9632994380555	58.9196203241012	16.930926541733	22.1038797496952	28.8338473754012	16.4658443978841	29.940198958878	9.31486487541021	28.1098988631947	21.3822292896531	17.2241631745571	10.9346800360471	20.9883182958632	16.3977721321017	23.1215281072662	2.48993892765842	2.21731137479088	1.94822299092635	11.5066617235703	24.2887572056175	19.8529851655947	9.36957301058309	0.0	23.3369254312946	13.0052897314114	7.95942801247311	32.8187384312925	17.4935636896342	14.4782004058095	21.2486016856609	3.73005485704571	5.20957493442352	15.2810742039042	9.76998297271118	19.1248507720593	45.6811620375463	8.04171185536339	33.6594057410153
